Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,EDAT_Q,SEXE
2022-01-01,9,Sant Andreu,59,el Bon Pastor,155,4,8,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,155,4,8,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,201,4,9,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,178,4,9,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,153,4,10,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,150,4,10,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,134,4,11,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,142,4,11,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,55,4,12,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,87,4,12,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,31,4,13,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,44,4,13,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,17,4,14,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,30,4,14,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,12,4,15,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,18,4,15,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,5,4,16,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,13,4,16,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,7,4,17,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,4,17,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,5,3,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,5,3,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,29,5,4,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,12,5,4,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,99,5,5,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,60,5,5,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,112,5,6,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,85,5,6,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,108,5,7,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,65,5,7,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,158,5,8,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,100,5,8,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,200,5,9,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,155,5,9,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,114,5,10,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,99,5,10,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,65,5,11,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,48,5,11,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,35,5,12,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,26,5,12,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,22,5,13,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,24,5,13,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,10,5,14,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,7,5,14,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,9,5,15,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,5,15,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,5,16,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,6,5,16,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,5,17,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,5,18,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,115,6,3,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,138,6,3,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,6,4,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,6,4,2
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,6,11,1
2022-01-01,9,Sant Andreu,59,el Bon Pastor,..,6,19,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,4,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,4,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,5,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,5,1,5,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,6,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,6,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,7,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,7,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,9,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,9,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,10,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,10,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,11,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,11,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,12,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,12,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,13,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,14,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,14,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,15,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,128,1,16,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,57,1,16,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,216,1,17,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,85,1,17,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,154,1,18,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,41,1,18,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,47,1,19,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,7,1,19,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,20,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,1,20,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,30,2,3,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,67,2,3,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,65,2,4,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,138,2,4,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,57,2,5,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,121,2,5,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,67,2,6,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,152,2,6,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,68,2,7,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,119,2,7,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,92,2,8,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,110,2,8,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,105,2,9,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,116,2,9,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,116,2,10,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,111,2,10,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,177,2,11,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,167,2,11,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,348,2,12,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,263,2,12,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,610,2,13,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,373,2,13,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,864,2,14,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,520,2,14,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,844,2,15,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,527,2,15,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,518,2,16,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,326,2,16,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,400,2,17,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,200,2,17,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,197,2,18,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,84,2,18,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,79,2,19,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,22,2,19,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,7,2,20,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,2,20,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,448,3,3,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,501,3,3,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,290,3,4,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,388,3,4,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,246,3,5,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,348,3,5,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,276,3,6,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,389,3,6,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,390,3,7,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,501,3,7,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,409,3,8,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,536,3,8,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,422,3,9,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,628,3,9,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,505,3,10,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,561,3,10,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,519,3,11,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,457,3,11,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,738,3,12,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,456,3,12,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,633,3,13,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,382,3,13,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,602,3,14,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,388,3,14,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,390,3,15,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,274,3,15,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,204,3,16,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,133,3,16,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,142,3,17,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,83,3,17,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,53,3,18,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,26,3,18,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,13,3,19,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,3,19,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,3,20,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,203,4,3,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,158,4,3,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,722,4,4,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,658,4,4,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,374,4,5,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,477,4,5,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,388,4,6,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,430,4,6,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,437,4,7,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,505,4,7,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,603,4,8,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,777,4,8,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,898,4,9,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,865,4,9,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,816,4,10,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,800,4,10,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,771,4,11,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,755,4,11,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,554,4,12,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,659,4,12,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,393,4,13,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,466,4,13,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,244,4,14,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,366,4,14,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,115,4,15,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,190,4,15,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,74,4,16,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,111,4,16,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,43,4,17,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,74,4,17,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,17,4,18,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,22,4,18,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,4,19,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,4,19,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,4,20,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,4,20,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,5,3,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,163,5,4,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,97,5,4,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,689,5,5,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,509,5,5,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,949,5,6,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,651,5,6,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,1111,5,7,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,739,5,7,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,1265,5,8,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,873,5,8,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,1173,5,9,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,819,5,9,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,796,5,10,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,569,5,10,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,583,5,11,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,410,5,11,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,496,5,12,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,351,5,12,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,297,5,13,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,273,5,13,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,195,5,14,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,245,5,14,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,121,5,15,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,156,5,15,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,54,5,16,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,67,5,16,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,43,5,17,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,25,5,17,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,18,5,18,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,8,5,18,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,5,5,19,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,5,19,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,338,6,3,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,362,6,3,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,6,4,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,10,6,4,2
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,6,14,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,6,17,1
2022-01-01,9,Sant Andreu,60,Sant Andreu,..,6,20,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,3,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,4,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,5,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,11,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,11,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,13,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,14,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,1,15,1
2022-01-01,9,Sant Andreu,61,la Sagrera,74,1,16,1
2022-01-01,9,Sant Andreu,61,la Sagrera,30,1,16,2
2022-01-01,9,Sant Andreu,61,la Sagrera,141,1,17,1
2022-01-01,9,Sant Andreu,61,la Sagrera,58,1,17,2
2022-01-01,9,Sant Andreu,61,la Sagrera,67,1,18,1
2022-01-01,9,Sant Andreu,61,la Sagrera,20,1,18,2
2022-01-01,9,Sant Andreu,61,la Sagrera,23,1,19,1
2022-01-01,9,Sant Andreu,61,la Sagrera,5,1,19,2
2022-01-01,9,Sant Andreu,61,la Sagrera,5,1,20,1
2022-01-01,9,Sant Andreu,61,la Sagrera,20,2,3,1
2022-01-01,9,Sant Andreu,61,la Sagrera,36,2,3,2
2022-01-01,9,Sant Andreu,61,la Sagrera,37,2,4,1
2022-01-01,9,Sant Andreu,61,la Sagrera,69,2,4,2
2022-01-01,9,Sant Andreu,61,la Sagrera,37,2,5,1
2022-01-01,9,Sant Andreu,61,la Sagrera,67,2,5,2
2022-01-01,9,Sant Andreu,61,la Sagrera,54,2,6,1
2022-01-01,9,Sant Andreu,61,la Sagrera,78,2,6,2
2022-01-01,9,Sant Andreu,61,la Sagrera,65,2,7,1
2022-01-01,9,Sant Andreu,61,la Sagrera,79,2,7,2
2022-01-01,9,Sant Andreu,61,la Sagrera,53,2,8,1
2022-01-01,9,Sant Andreu,61,la Sagrera,66,2,8,2
2022-01-01,9,Sant Andreu,61,la Sagrera,55,2,9,1
2022-01-01,9,Sant Andreu,61,la Sagrera,63,2,9,2
2022-01-01,9,Sant Andreu,61,la Sagrera,67,2,10,1
2022-01-01,9,Sant Andreu,61,la Sagrera,77,2,10,2
2022-01-01,9,Sant Andreu,61,la Sagrera,101,2,11,1
2022-01-01,9,Sant Andreu,61,la Sagrera,82,2,11,2
2022-01-01,9,Sant Andreu,61,la Sagrera,177,2,12,1
2022-01-01,9,Sant Andreu,61,la Sagrera,118,2,12,2
2022-01-01,9,Sant Andreu,61,la Sagrera,313,2,13,1
2022-01-01,9,Sant Andreu,61,la Sagrera,210,2,13,2
2022-01-01,9,Sant Andreu,61,la Sagrera,425,2,14,1
2022-01-01,9,Sant Andreu,61,la Sagrera,206,2,14,2
2022-01-01,9,Sant Andreu,61,la Sagrera,421,2,15,1
2022-01-01,9,Sant Andreu,61,la Sagrera,253,2,15,2
2022-01-01,9,Sant Andreu,61,la Sagrera,286,2,16,1
2022-01-01,9,Sant Andreu,61,la Sagrera,166,2,16,2
2022-01-01,9,Sant Andreu,61,la Sagrera,238,2,17,1
2022-01-01,9,Sant Andreu,61,la Sagrera,125,2,17,2
2022-01-01,9,Sant Andreu,61,la Sagrera,115,2,18,1
2022-01-01,9,Sant Andreu,61,la Sagrera,55,2,18,2
2022-01-01,9,Sant Andreu,61,la Sagrera,31,2,19,1
2022-01-01,9,Sant Andreu,61,la Sagrera,7,2,19,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,2,20,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,2,20,2
2022-01-01,9,Sant Andreu,61,la Sagrera,207,3,3,1
2022-01-01,9,Sant Andreu,61,la Sagrera,174,3,3,2
2022-01-01,9,Sant Andreu,61,la Sagrera,147,3,4,1
2022-01-01,9,Sant Andreu,61,la Sagrera,212,3,4,2
2022-01-01,9,Sant Andreu,61,la Sagrera,158,3,5,1
2022-01-01,9,Sant Andreu,61,la Sagrera,208,3,5,2
2022-01-01,9,Sant Andreu,61,la Sagrera,175,3,6,1
2022-01-01,9,Sant Andreu,61,la Sagrera,208,3,6,2
2022-01-01,9,Sant Andreu,61,la Sagrera,192,3,7,1
2022-01-01,9,Sant Andreu,61,la Sagrera,286,3,7,2
2022-01-01,9,Sant Andreu,61,la Sagrera,250,3,8,1
2022-01-01,9,Sant Andreu,61,la Sagrera,279,3,8,2
2022-01-01,9,Sant Andreu,61,la Sagrera,241,3,9,1
2022-01-01,9,Sant Andreu,61,la Sagrera,294,3,9,2
2022-01-01,9,Sant Andreu,61,la Sagrera,249,3,10,1
2022-01-01,9,Sant Andreu,61,la Sagrera,241,3,10,2
2022-01-01,9,Sant Andreu,61,la Sagrera,254,3,11,1
2022-01-01,9,Sant Andreu,61,la Sagrera,252,3,11,2
2022-01-01,9,Sant Andreu,61,la Sagrera,349,3,12,1
2022-01-01,9,Sant Andreu,61,la Sagrera,230,3,12,2
2022-01-01,9,Sant Andreu,61,la Sagrera,382,3,13,1
2022-01-01,9,Sant Andreu,61,la Sagrera,218,3,13,2
2022-01-01,9,Sant Andreu,61,la Sagrera,340,3,14,1
2022-01-01,9,Sant Andreu,61,la Sagrera,217,3,14,2
2022-01-01,9,Sant Andreu,61,la Sagrera,229,3,15,1
2022-01-01,9,Sant Andreu,61,la Sagrera,141,3,15,2
2022-01-01,9,Sant Andreu,61,la Sagrera,140,3,16,1
2022-01-01,9,Sant Andreu,61,la Sagrera,82,3,16,2
2022-01-01,9,Sant Andreu,61,la Sagrera,69,3,17,1
2022-01-01,9,Sant Andreu,61,la Sagrera,60,3,17,2
2022-01-01,9,Sant Andreu,61,la Sagrera,28,3,18,1
2022-01-01,9,Sant Andreu,61,la Sagrera,15,3,18,2
2022-01-01,9,Sant Andreu,61,la Sagrera,13,3,19,1
2022-01-01,9,Sant Andreu,61,la Sagrera,5,3,19,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,3,20,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,3,20,2
2022-01-01,9,Sant Andreu,61,la Sagrera,91,4,3,1
2022-01-01,9,Sant Andreu,61,la Sagrera,77,4,3,2
2022-01-01,9,Sant Andreu,61,la Sagrera,342,4,4,1
2022-01-01,9,Sant Andreu,61,la Sagrera,337,4,4,2
2022-01-01,9,Sant Andreu,61,la Sagrera,251,4,5,1
2022-01-01,9,Sant Andreu,61,la Sagrera,262,4,5,2
2022-01-01,9,Sant Andreu,61,la Sagrera,236,4,6,1
2022-01-01,9,Sant Andreu,61,la Sagrera,297,4,6,2
2022-01-01,9,Sant Andreu,61,la Sagrera,274,4,7,1
2022-01-01,9,Sant Andreu,61,la Sagrera,293,4,7,2
2022-01-01,9,Sant Andreu,61,la Sagrera,339,4,8,1
2022-01-01,9,Sant Andreu,61,la Sagrera,367,4,8,2
2022-01-01,9,Sant Andreu,61,la Sagrera,358,4,9,1
2022-01-01,9,Sant Andreu,61,la Sagrera,405,4,9,2
2022-01-01,9,Sant Andreu,61,la Sagrera,363,4,10,1
2022-01-01,9,Sant Andreu,61,la Sagrera,337,4,10,2
2022-01-01,9,Sant Andreu,61,la Sagrera,400,4,11,1
2022-01-01,9,Sant Andreu,61,la Sagrera,314,4,11,2
2022-01-01,9,Sant Andreu,61,la Sagrera,318,4,12,1
2022-01-01,9,Sant Andreu,61,la Sagrera,309,4,12,2
2022-01-01,9,Sant Andreu,61,la Sagrera,228,4,13,1
2022-01-01,9,Sant Andreu,61,la Sagrera,268,4,13,2
2022-01-01,9,Sant Andreu,61,la Sagrera,153,4,14,1
2022-01-01,9,Sant Andreu,61,la Sagrera,219,4,14,2
2022-01-01,9,Sant Andreu,61,la Sagrera,71,4,15,1
2022-01-01,9,Sant Andreu,61,la Sagrera,133,4,15,2
2022-01-01,9,Sant Andreu,61,la Sagrera,41,4,16,1
2022-01-01,9,Sant Andreu,61,la Sagrera,65,4,16,2
2022-01-01,9,Sant Andreu,61,la Sagrera,23,4,17,1
2022-01-01,9,Sant Andreu,61,la Sagrera,39,4,17,2
2022-01-01,9,Sant Andreu,61,la Sagrera,10,4,18,1
2022-01-01,9,Sant Andreu,61,la Sagrera,16,4,18,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,4,19,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,4,19,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,4,20,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,4,20,2
2022-01-01,9,Sant Andreu,61,la Sagrera,90,5,4,1
2022-01-01,9,Sant Andreu,61,la Sagrera,75,5,4,2
2022-01-01,9,Sant Andreu,61,la Sagrera,461,5,5,1
2022-01-01,9,Sant Andreu,61,la Sagrera,283,5,5,2
2022-01-01,9,Sant Andreu,61,la Sagrera,558,5,6,1
2022-01-01,9,Sant Andreu,61,la Sagrera,401,5,6,2
2022-01-01,9,Sant Andreu,61,la Sagrera,552,5,7,1
2022-01-01,9,Sant Andreu,61,la Sagrera,402,5,7,2
2022-01-01,9,Sant Andreu,61,la Sagrera,609,5,8,1
2022-01-01,9,Sant Andreu,61,la Sagrera,415,5,8,2
2022-01-01,9,Sant Andreu,61,la Sagrera,465,5,9,1
2022-01-01,9,Sant Andreu,61,la Sagrera,335,5,9,2
2022-01-01,9,Sant Andreu,61,la Sagrera,381,5,10,1
2022-01-01,9,Sant Andreu,61,la Sagrera,277,5,10,2
2022-01-01,9,Sant Andreu,61,la Sagrera,253,5,11,1
2022-01-01,9,Sant Andreu,61,la Sagrera,183,5,11,2
2022-01-01,9,Sant Andreu,61,la Sagrera,240,5,12,1
2022-01-01,9,Sant Andreu,61,la Sagrera,171,5,12,2
2022-01-01,9,Sant Andreu,61,la Sagrera,167,5,13,1
2022-01-01,9,Sant Andreu,61,la Sagrera,151,5,13,2
2022-01-01,9,Sant Andreu,61,la Sagrera,111,5,14,1
2022-01-01,9,Sant Andreu,61,la Sagrera,161,5,14,2
2022-01-01,9,Sant Andreu,61,la Sagrera,65,5,15,1
2022-01-01,9,Sant Andreu,61,la Sagrera,80,5,15,2
2022-01-01,9,Sant Andreu,61,la Sagrera,29,5,16,1
2022-01-01,9,Sant Andreu,61,la Sagrera,27,5,16,2
2022-01-01,9,Sant Andreu,61,la Sagrera,14,5,17,1
2022-01-01,9,Sant Andreu,61,la Sagrera,12,5,17,2
2022-01-01,9,Sant Andreu,61,la Sagrera,6,5,18,1
2022-01-01,9,Sant Andreu,61,la Sagrera,5,5,18,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,5,19,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,5,19,2
2022-01-01,9,Sant Andreu,61,la Sagrera,107,6,3,1
2022-01-01,9,Sant Andreu,61,la Sagrera,151,6,3,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,6,4,1
2022-01-01,9,Sant Andreu,61,la Sagrera,..,6,4,2
2022-01-01,9,Sant Andreu,61,la Sagrera,..,6,20,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,1,5,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,1,5,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,1,9,2
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,1,14,1
2022-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,1,15,2
